x	y	z	L	slope
370472.291236	7647213.626095	1379.593954	1501.652814	16.852381
370477.280783	7647213.866614	1378.046338	1506.648154	18.509853
370482.271764	7647214.166302	1376.247764	1511.648125	20.997901
370487.247511	7647214.613105	1374.209877	1516.643893	22.792944
370492.234062	7647214.962692	1372.048025	1521.642683	23.698016
370497.160421	7647214.2903	1369.833548	1526.614717	24.39777
370502.160421	7647214.2903	1367.525129	1531.614717	23.706759
370507.095103	7647213.529701	1365.445687	1536.607671	22.257113
370512.000208	7647212.581044	1363.437226	1541.60367	21.760322
370516.728353	7647210.978039	1361.458727	1546.596163	20.80355
370521.369397	7647209.261971	1359.660547	1551.544312	20.44895
370526.366969	7647209.106319	1357.749487	1556.544307	22.049315
370531.359972	7647208.848235	1355.610538	1561.543975	23.984133
370536.351893	7647208.564151	1353.300814	1566.543974	24.702212
370541.32352	7647208.96098	1351.016517	1571.531413	24.426852
370546.30019	7647209.2903	1348.77047	1576.518966	23.681724
370551.30019	7647209.2903	1346.636231	1581.518966	21.711387
370556.298478	7647209.179278	1344.789005	1586.518487	18.510165
370561.295789	7647209.015445	1343.288573	1591.518484	15.839425
370566.25763	7647209.401259	1341.958522	1596.495302	15.579774
370571.252701	7647209.623076	1340.506879	1601.495295	17.232312
370576.14733	7647210.563518	1338.861838	1606.479453	18.44517
370580.995164	7647211.787591	1337.176958	1611.479437	18.303116
370585.802319	7647213.159178	1335.554491	1616.478437	17.090874
370590.723259	7647213.742199	1334.11643	1621.433794	15.137439
370595.722809	7647213.675228	1332.861433	1626.433792	14.017837
370600.521449	7647212.473892	1331.633218	1631.380524	14.565896
370605.2738	7647210.966218	1330.280601	1636.366296	16.083376
370610.206069	7647210.147941	1328.754292	1641.365981	17.77866
370615.138042	7647210.313669	1327.095182	1646.300738	19.515594
370620.033285	7647211.330054	1325.233405	1651.300382	22.299686
370624.926023	7647212.359292	1322.994301	1656.300203	24.336138
370629.875752	7647213.03198	1320.713025	1661.295434	23.827912
370634.851887	7647213.519758	1318.580214	1666.295419	22.934381
370639.798268	7647214.218685	1316.48383	1671.290935	22.857891
370644.791667	7647214.2903	1314.369302	1676.284848	22.46337
370649.773177	7647214.567847	1312.356285	1681.274083	21.259382
370654.727843	7647215.23955	1310.482947	1686.274073	20.427502
370659.602664	7647216.310139	1308.63533	1691.265069	21.932538
370664.166643	7647218.345221	1306.461281	1696.262215	24.401035
370668.961567	7647219.2903	1304.151538	1701.149389	24.893058
370673.93523	7647219.546796	1301.882571	1706.129662	24.892144
370678.834663	7647220.543954	1299.520726	1711.129538	25.520439
370683.742991	7647221.496698	1297.108685	1716.129479	25.76689
370688.676474	7647222.299029	1294.694678	1721.127777	24.901772
370693.630845	7647222.970119	1292.467587	1726.127393	22.762677
370698.582545	7647223.659368	1290.499262	1731.126833	20.507918
370703.542094	7647224.293427	1288.727527	1736.126748	20.050969
370708.527691	7647224.636162	1286.850592	1741.124112	21.215191
370713.527688	7647224.631122	1284.846881	1746.124112	21.931997
370718.52479	7647224.559198	1282.825219	1751.121731	21.35858
370723.51085	7647224.281212	1280.939742	1756.115534	20.585501
370728.503864	7647224.15811	1279.073856	1761.110066	20.562139
370733.460468	7647223.501254	1277.190724	1766.110004	19.912759
370738.419923	7647222.875841	1275.451985	1771.108737	18.293324
370743.411565	7647222.604699	1273.885686	1776.107738	17.456455
370748.409021	7647222.526676	1272.308372	1781.105803	17.605828
370753.391954	7647222.905882	1270.713937	1786.103144	17.851297
370758.340824	7647223.56108	1269.091361	1791.095198	18.595028
370763.184014	7647224.798269	1267.352745	1796.09391	19.743435
370767.99744	7647226.151296	1265.502874	1801.093886	20.542309
370772.810879	7647227.503719	1263.605675	1806.09371	20.316893
370777.643463	7647228.782562	1261.800989	1811.09264	18.694285
370782.487062	7647230.007557	1260.22376	1816.088746	16.792722
370786.938111	7647232.259806	1258.787958	1821.077178	16.756413
370791.346868	7647234.61756	1257.216574	1826.076792	17.806526
370795.923873	7647236.617585	1255.577913	1831.071698	19.926482
370800.643535	7647238.265325	1253.593712	1836.070723	22.193631
370805.53557	7647239.177249	1251.508483	1841.047028	22.095756
370810.529829	7647239.2903	1249.545559	1846.042567	20.225505
370815.529829	7647239.2903	1247.825906	1851.042567	17.923897
370820.529829	7647239.2903	1246.311143	1856.042567	16.662875
370825.529829	7647239.2903	1244.832917	1861.042567	16.695664
370830.435989	7647238.567521	1243.32418	1866.001681	16.941921
370835.258776	7647237.248786	1241.799292	1871.001515	16.609519
370840.020905	7647235.730687	1240.341906	1875.999764	17.51053
370844.755197	7647234.13543	1238.646249	1880.995598	21.031867
370849.555658	7647232.737025	1236.49861	1885.995595	23.24219
370854.293983	7647231.148873	1234.352786	1890.992989	21.964885
370858.980434	7647229.40859	1232.467005	1895.992129	19.700686
370863.949079	7647228.951039	1230.776255	1900.981797	18.590775
370868.938608	7647228.635106	1229.107168	1905.981319	18.595323
370873.929198	7647228.32868	1227.412063	1910.981308	19.2009
370878.917766	7647227.995236	1225.624843	1915.981007	21.570216
370883.910864	7647227.732978	1223.459049	1920.980988	24.788444
370888.897447	7647227.378896	1221.007203	1925.980126	26.775805
370893.84248	7647226.651205	1218.414457	1930.978414	26.673821
370898.809642	7647226.089193	1215.985057	1935.97727	24.623608
370903.785466	7647226.03613	1213.842743	1940.953377	23.067757
370908.711592	7647226.874241	1211.737975	1945.950291	23.962703
370913.670502	7647227.504145	1209.400325	1950.949047	25.157954
370918.651262	7647227.895432	1207.043863	1955.945154	23.957578
370923.646137	7647228.121705	1204.958786	1960.945151	21.936968
370928.635425	7647228.432364	1203.016947	1965.944101	22.157243
370933.622275	7647228.79462	1200.887129	1970.944091	23.930218
370938.610427	7647229.138075	1198.579415	1975.944054	24.848918
370943.570372	7647229.742622	1196.257839	1980.940705	24.611005
370948.517648	7647230.461749	1194.000756	1985.939974	24.052195
370953.5143	7647230.508782	1191.796502	1990.936847	24.022661
370958.509293	7647230.363151	1189.546556	1995.933963	24.268072
370963.471434	7647229.752653	1187.289688	2000.933518	23.547914
370968.439352	7647229.2903	1185.193449	2005.922904	21.76657
370973.439352	7647229.2903	1183.301107	2010.922904	20.149043
370978.439352	7647229.2903	1181.524377	2015.922904	19.613326
370983.437727	7647229.339317	1179.738254	2020.921519	20.235916
370988.427004	7647229.666446	1177.838607	2025.92151	21.625073
370993.406259	7647230.081138	1175.775433	2030.918004	22.896316
370998.276752	7647231.210165	1173.616971	2035.917644	23.816608
371003.15501	7647232.306085	1171.361819	2040.917488	25.46342
371008.064533	7647233.251953	1168.855377	2045.917296	27.770648
371012.991301	7647234.10399	1166.096297	2050.917198	28.314875
371017.944276	7647234.769055	1163.46921	2055.914623	25.504641
371022.862317	7647235.669106	1161.327069	2060.914346	20.676946
371027.707088	7647236.901636	1159.695691	2065.91344	17.061422
371032.499169	7647238.328313	1158.258427	2070.913385	16.61243
371037.343345	7647239.547224	1156.713748	2075.908561	18.625453
371042.143097	7647240.945048	1154.890127	2080.907713	21.533395
371046.929044	7647242.392144	1152.768396	2085.907651	23.126947
371051.663362	7647243.999216	1150.619525	2090.907296	22.916813
371056.247434	7647245.987255	1148.542498	2095.903896	24.073195
371060.85255	7647247.933345	1146.153842	2100.903332	26.040426
371065.610492	7647249.2903	1143.68245	2105.850992	24.40177
371070.610492	7647249.2903	1141.641163	2110.850992	21.653631
371075.610422	7647249.310495	1139.712479	2115.850963	21.232664
371080.610306	7647249.34452	1137.755996	2120.850963	21.320752
371085.606161	7647249.2903	1135.811098	2125.847112	20.611329
371090.606161	7647249.2903	1133.996555	2130.847112	19.5873
371095.601786	7647249.130884	1132.253521	2135.84528	19.381924
371100.594213	7647248.855798	1130.479302	2140.84528	19.823604
371105.530032	7647248.139786	1128.653273	2145.832762	20.277602
371110.422294	7647247.108446	1126.789454	2150.832551	20.4485
371115.335468	7647246.18073	1124.924868	2155.832544	20.262649
371120.307205	7647245.698428	1123.09969	2160.82762	19.423649
371125.304314	7647245.528745	1121.400525	2165.827609	17.905386
371130.293163	7647245.722064	1119.871238	2170.820203	16.498926
371135.261633	7647246.282295	1118.440893	2175.820158	16.562728
371140.196678	7647247.077067	1116.897703	2180.818791	19.812593
371145.105372	7647248.022697	1114.839175	2185.81774	24.091485
371150.021733	7647248.933407	1112.426889	2190.81774	25.772573
371154.93194	7647249.870976	1110.011577	2195.816657	24.931686
371159.812568	7647250.95535	1107.779147	2200.816296	22.862662
371164.548162	7647252.538963	1105.798178	2205.80966	21.318013
371169.159219	7647254.459938	1103.881278	2210.804857	20.208402
371173.926993	7647255.963245	1102.119424	2215.804017	19.515326
371178.81851	7647256.962209	1100.340158	2220.796498	21.056689
371183.799253	7647257.337741	1098.274418	2225.791378	24.475811
371188.796151	7647257.51363	1095.790479	2230.791371	27.598722
371193.792188	7647257.71015	1093.047065	2235.791272	29.020867
371198.789095	7647257.885257	1090.242891	2240.791246	29.094471
371203.787472	7647257.990299	1087.4829	2245.790726	28.441114
371208.785649	7647257.859647	1084.827167	2250.79061	27.189529
371213.784403	7647257.754889	1082.34622	2255.790462	25.436517
371218.780481	7647257.936019	1080.071541	2260.789822	24.504572
371223.762941	7647258.306714	1077.790156	2265.786054	24.99777
371228.651432	7647259.3271	1075.413719	2270.779903	25.185207
371233.639167	7647259.675241	1073.090778	2275.779772	24.143797
371238.625353	7647260.046601	1070.931536	2280.779769	22.94126
371243.608749	7647260.452722	1068.8583	2285.779686	22.430831
371248.574177	7647261.038622	1066.803758	2290.779561	22.033148
371253.535979	7647261.654997	1064.811513	2295.779501	22.182719
371258.509136	7647262.169755	1062.726621	2300.779227	24.262951
371263.502589	7647262.401958	1060.304915	2305.778077	26.348748
371268.500485	7647262.426864	1057.775472	2310.776035	25.866804
371273.499873	7647262.352928	1055.45752	2315.775969	24.147837
371278.484031	7647262.620713	1053.29629	2320.767315	22.973935
371283.364511	7647263.681618	1051.224297	2325.761773	21.624706
371288.252707	7647264.541627	1049.348906	2330.725046	20.170529
371292.996604	7647266.121032	1047.564495	2335.724954	19.709108
371297.722925	7647267.74534	1045.767585	2340.722602	20.566261
