x	y	z	L	slope
368175.151733	7646740.745924	1797.211414	1732.36206	-0.090719
368179.431941	7646740.0	1797.284653	1736.706778	-0.315924
368183.133855	7646736.866145	1797.262114	1741.557059	1.972074
368187.082141	7646733.887163	1796.947349	1746.503097	2.839853
368190.038401	7646730.46719	1796.792532	1751.023682	2.952143
368194.583063	7646730.0	1796.47863	1755.592294	2.270942
368198.240715	7646726.759285	1796.417578	1760.479078	1.705012
368201.819079	7646723.26764	1796.184351	1765.478705	1.290038
368205.526204	7646725.0	1796.212849	1769.57063	-0.631876
368210.522354	7646725.063536	1796.284583	1774.567184	1.697305
368215.0	7646726.097518	1795.928624	1779.162663	4.097153
368216.097518	7646730.0	1795.66504	1783.216539	2.004381
368220.776063	7646729.223937	1795.620785	1787.959012	-0.22859
368224.311597	7646725.688403	1795.703908	1792.959012	1.058191
368229.026451	7646725.0	1795.440424	1797.723857	1.706992
368234.026451	7646725.0	1795.41291	1802.723857	-0.163206
368239.026451	7646725.0	1795.468908	1807.723857	0.090685
368242.847131	7646722.152869	1795.397455	1812.488702	1.577111
368246.334402	7646718.570702	1795.200082	1817.488001	2.257394
368245.0	7646714.99637	1795.05	1821.303296	1.41239
368245.0	7646709.99637	1794.98274	1826.303296	-1.159684
368245.00363	7646705.0	1795.252351	1831.299667	0.131408
368250.00363	7646705.0	1794.959814	1836.299667	2.835732
368255.0	7646704.99637	1794.757212	1841.296039	3.005121
368255.0	7646699.99637	1794.435046	1846.296039	1.94724
368255.00363	7646695.0	1794.417357	1851.292411	1.074006
368260.002566	7646695.002566	1794.247668	1856.291349	1.072664
368263.5381	7646698.5381	1794.230146	1861.291349	0.322826
368267.932562	7646700.0	1794.193403	1865.922595	0.444634
368270.108197	7646702.930565	1794.165882	1869.572472	0.974275
368273.113757	7646705.0	1794.069281	1873.221574	1.228011
368278.113757	7646705.0	1793.980484	1878.221574	1.386213
368282.201758	7646702.798242	1793.835934	1882.864795	1.868395
368285.0	7646698.957311	1793.674005	1887.616942	0.886721
368285.737292	7646694.262708	1793.688836	1892.369089	-0.616572
368289.272826	7646690.727174	1793.778951	1897.369089	0.897767
368292.80836	7646692.80836	1793.5462	1901.47169	2.765584
368296.343894	7646693.656106	1793.405153	1905.107439	-0.02516
368299.879428	7646690.120572	1793.549992	1910.107439	0.111007
368304.781242	7646690.68092	1793.385907	1915.041178	2.363401
368305.347267	7646695.347267	1793.152372	1919.741728	2.286723
368308.882801	7646698.882801	1792.998556	1924.741728	1.598744
368312.418334	7646697.581666	1792.907678	1928.509082	1.287797
368315.986377	7646695.920212	1792.825391	1932.444988	1.410445
368319.642406	7646699.330996	1792.687665	1937.444988	1.913455
368323.244522	7646696.755478	1792.51042	1941.87314	3.540092
368327.517379	7646695.0	1792.127954	1946.492557	6.152634
368332.516972	7646694.954715	1791.473515	1951.492354	8.068765
368335.0	7646692.39347	1790.913481	1955.059623	5.976338
368335.0	7646687.39347	1790.576662	1960.059623	2.398809
368335.0	7646682.39347	1790.494577	1965.059623	1.759944
368336.843095	7646678.156905	1790.281079	1969.67974	3.978617
368340.0	7646674.464538	1789.83538	1974.537684	2.655991
368340.378629	7646669.621371	1789.830382	1979.395629	-0.669783
368343.914163	7646666.085837	1789.950621	1984.395629	-0.21242
368348.464394	7646665.0	1789.866261	1989.073625	1.268693
368353.464394	7646665.0	1789.736293	1994.073625	1.85061
368358.464394	7646665.0	1789.543166	1999.073625	1.897308
368363.464394	7646665.0	1789.405039	2004.073625	1.726575
368368.464394	7646665.0	1789.24174	2009.073625	1.729866
368372.449697	7646662.550303	1789.112763	2013.751621	2.087668
368376.393326	7646660.0	1788.900026	2018.448031	3.694315
368381.393326	7646660.0	1788.486709	2023.448031	3.235306
