position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
140.0,777.1344494034987,0.95,0.5189111477599982,76905.15735132403,11295.58390899316,776.0750619104988,0,0,16498.695294848545,104699.43655516572,3.914390569140503,0.1048803071993728,1302.7905130857607,3.132204393257368,0.5,2442.387187167431,1485.0,1.338495344051981,773.15,0.9899320002773853,2.999029930537375e-05,-0.0022091068684761913,0.013575757575757576,0.17741275547811802,0.4229639042623563,6.716902533145485,1.281999999999999,10.520767781721956,7665.837019445753
150.0,777.1955081016039,0.95,0.5184784730213783,76328.07765906231,11206.834232896794,776.1077658763966,0,0,16370.855990338723,103905.76788229783,3.883797099159075,0.10518021019242654,1302.7684220170759,3.1568774126335772,0.5,2447.010294273113,1485.0,1.349038947665414,773.15,0.9898530962954804,2.976295938997635e-05,-0.002192360847922365,0.013575757575757576,0.17745481027104254,0.4273713282731401,6.716902533145485,1.281999999999999,10.606709651453366,7740.821580992596
160.0,777.2703538909268,0.95,0.5179853137203089,75634.16548617026,11100.214685948784,776.1478332528463,0,0,16217.12354325718,102951.50371537622,3.8470066888402275,0.10547783978632631,1302.7464984085966,3.1870678502208083,0.5,2451.6088451402256,1485.0,1.3619403279943576,773.15,0.9897565562407826,2.9489618205687425e-05,-0.00217222634104394,0.013575757575757576,0.177506559323962,0.4325940604982408,6.716902533145485,1.281999999999999,10.692449398929769,7829.482395790847
170.0,777.4787576581665,0.95,0.5168835321520984,73779.96040403999,10816.03910711126,776.2592035291535,0,0,15806.242403059203,100402.24191421046,3.7486735811341076,0.10577273596838319,1302.724776145186,3.270669230655661,0.5,2456.175496760852,1485.0,1.3976659845668513,773.15,0.9894892729838266,2.8759402963464656e-05,-0.002118438164719495,0.013575757575757576,0.17765213779419997,0.44560992064758204,6.716902533145485,1.281999999999999,10.777844277155898,8049.504379100717
180.0,777.5178482105315,0.95,0.5165778410024245,73437.01540058137,10763.168398051657,776.2802200697608,0,0,15730.292204690624,99930.47600332365,3.73049863246717,0.10606032999801783,1302.703591763539,3.2866038954901007,0.5,2460.639003533027,1485.0,1.4044753980061018,773.15,0.989438336212785,2.8624269467668694e-05,-0.0021084841348952385,0.013575757575757576,0.17767884567279246,0.44881276272133824,6.716902533145485,1.281999999999999,10.861549920413069,8103.4380495303585
190.0,776.8766415940399,0.95,0.5195596788656283,79373.25866527672,11671.19296385791,775.938344206497,0,0,17045.971952948046,108090.42358208267,4.045379708313116,0.10634657269269451,1302.68250692219,3.0307838130477185,0.5,2465.0913031242007,1485.0,1.2951549494423906,773.15,0.9902564079902021,3.096161987044952e-05,-0.0022806550351000764,0.013575757575757576,0.1772280994008344,0.4125209469939677,6.716902533145485,1.281999999999999,10.945280228086075,7487.57672784153
200.0,776.4747078602402,0.95,0.5216286772237863,83618.89169859028,12320.426422302295,775.7244944198684,0,0,17986.992454482846,113926.31057537542,4.2705959791517385,0.10665618889139901,1302.6597003718389,2.87095089243783,0.5,2469.9181588972683,1485.0,1.226853014701765,773.15,0.9907678714290162,3.263326208171367e-05,-0.0024037893944119444,0.013575757575757576,0.17694577591454547,0.39041544213756363,6.716902533145485,1.281999999999999,11.036318204157535,7107.56820653619
210.0,776.8649754620258,0.95,0.5193353350636537,79474.5005897548,11685.747881956597,775.9324226653811,0,0,17068.530265568155,108228.77873727956,4.050782970340194,0.10698252151221614,1302.6356624778948,3.02674110841278,0.5,2475.0180270160927,1485.0,1.2934273669950602,773.15,0.9902693413415514,3.1001250575745724e-05,-0.002283574261159841,0.013575757575757576,0.1772182466369798,0.41371132677125944,6.716902533145485,1.281999999999999,11.132802033755317,7507.937997244043
220.0,777.8279923219089,0.95,0.5146760284653343,70848.76091753966,10365.496932485543,776.4465724362786,0,0,15156.912304357173,96371.17015438239,3.5932821619134576,0.1072925340179736,1302.6128267352833,3.4121092597577047,0.5,2479.8746748007343,1485.0,1.4581080236697914,773.15,0.9890372372437758,2.760473534942277e-05,-0.002033384523506588,0.013575757575757576,0.17789365733585588,0.47122216821617524,6.716902533145485,1.281999999999999,11.224966326997563,8478.44078057902
230.0,778.2975510063081,0.95,0.5126697851087447,67296.96229922134,9821.736263280907,776.6980011909911,0,0,14369.823540588217,91488.52210309046,3.4049139548041296,0.10756858137146783,1302.5924928900483,3.6008755288185834,0.5,2484.208951861335,1485.0,1.5387741426484731,773.15,0.9884342707441284,2.6206140655134322e-05,-0.0019303630393290906,0.013575757575757576,0.17822356385063534,0.500521428178655,6.716902533145485,1.281999999999999,11.30744874789222,8962.288387351722
240.0,777.7217234791262,0.95,0.5148878863078371,71692.77589684768,10493.928585791467,776.3900401759636,0,0,15344.064855401017,97530.76933804016,3.638076377967326,0.10783064277801917,1302.573189259655,3.370097288731855,0.5,2488.332132778995,1485.0,1.4401549080514116,773.15,0.9891714839809518,2.7936893073823127e-05,-0.0020578514987414356,0.013575757575757576,0.1778174961572059,0.46669386204408525,6.716902533145485,1.281999999999999,11.386115357059499,8403.000536725749
250.0,777.0975734516963,0.95,0.5176449555387527,77174.57475023229,11332.21434007501,776.0569388355352,0,0,16559.015650439265,105065.80474074656,3.928849288856785,0.10811001170875739,1302.5526107446676,3.1206774391579417,0.5,2492.7367643274565,1485.0,1.3335694923334926,773.15,0.9899688654761309,3.009524248274937e-05,-0.002216837057881092,0.013575757575757576,0.1773783761918737,0.43063397052545893,6.716902533145485,1.281999999999999,11.470367781384775,7796.232921453746
